PLATE MJD FIBER THING_ID RUN RERUN CAMCOL FIELD ID
7834 56979 379 76451694 8039 301 3 24 77
7834 56979 386 76451838 8039 301 3 24 304
7834 56979 387 82703680 2700 301 2 82 292
7834 56979 422 74976769 4874 301 1 635 710
7834 56979 464 74977761 4874 301 1 634 785
7834 56979 465 76749876 8039 301 4 22 513
7834 56979 467 77968743 4263 301 2 329 407
7834 56979 490 77964771 4263 301 2 327 179
7834 56979 495 87973190 4263 301 3 327 359
7834 56979 517 96952099 4263 301 4 329 423
7834 56979 523 94177815 4874 301 3 633 96
7834 56979 598 110849221 2700 301 5 81 551
7834 56979 645 96957100 4263 301 4 333 418
7834 56979 652 96957442 4263 301 4 333 235
7834 56979 669 106334651 4263 301 5 333 390
7834 56979 676 110846188 2700 301 5 84 695
7834 56979 692 94170958 4874 301 3 640 403
7834 56979 693 96958446 4263 301 4 334 246
7834 56979 694 94170455 4874 301 3 640 284
7834 56979 711 106336946 4263 301 5 335 648
7834 56979 718 106337071 4263 301 5 335 291
7834 56979 720 103552253 4874 301 4 640 866
7834 56979 743 119084983 7717 301 1 549 436
7834 56979 744 110844800 2700 301 5 85 304
7834 56979 760 103552009 4874 301 4 641 318
7834 56979 786 110843604 2700 301 5 86 803
7834 56979 793 106339622 4263 301 5 337 662
7834 56979 798 106339436 4263 301 5 337 455
7834 56979 824 123192753 8062 301 1 118 640
7834 56979 828 110842372 2700 301 5 87 717
7834 56979 842 103548418 4874 301 4 643 914
7834 56979 854 96966076 4263 301 4 339 308
7834 56979 870 110840383 2700 301 5 89 561
7834 56979 872 106342481 4263 301 5 339 389
7834 56979 883 103547934 4874 301 4 644 397
7834 56979 907 118088455 7717 301 1 554 46
7834 56979 917 106344030 4263 301 5 340 210
7834 56979 941 118088050 7717 301 1 554 621
7834 56979 945 112911444 4874 301 5 646 579
7834 56979 951 112910626 4874 301 5 647 384
7834 56979 956 106344921 4263 301 5 341 534
7835 56986 23 58539345 7780 301 3 139 280
7835 56986 38 61496125 7780 301 4 136 586
7835 56986 53 55604041 7780 301 2 137 299
7835 56986 134 53671139 7865 301 6 146 275
7835 56986 150 56940169 7778 301 2 547 177
7835 56986 182 58377073 7780 301 3 131 220
7835 56986 356 59768166 7778 301 3 542 226
7835 56986 437 60433415 5657 301 1 34 154
7835 56986 583 74970633 4874 301 1 644 388
7835 56986 617 61626252 5657 301 1 35 365
7835 56986 629 68408791 4263 301 1 340 355
7835 56986 676 64372966 7780 301 5 127 207
7835 56986 813 61401807 7780 301 4 131 442
7835 56986 874 67308007 7780 301 6 133 562
7835 56986 876 65988467 7778 301 5 548 402
7835 56986 880 64488069 7780 301 5 133 507
7835 56986 886 64488026 7780 301 5 133 461
7835 56986 941 74959759 4874 301 1 656 367
7835 56986 951 68421927 4263 301 1 350 714
7835 56986 958 68422279 4263 301 1 350 308
7836 57278 25 127366227 8062 301 2 102 783
7836 57278 49 115719333 4263 301 6 321 288
7836 57278 52 123598578 8062 301 1 101 481
7836 57278 106 127431751 8062 301 2 99 244
7836 57278 116 125737956 7717 301 2 532 6
7836 57278 117 127431839 8062 301 2 99 440
7836 57278 128 115714741 4263 301 6 317 602
7836 57278 178 119491365 7717 301 1 529 663
7836 57278 184 123720060 8062 301 1 96 246
7836 57278 244 110868723 2700 301 5 63 238
7836 57278 294 115709347 4263 301 6 312 57
7836 57278 322 106303424 4263 301 5 311 341
7836 57278 350 125893435 7717 301 2 526 315
7836 57278 374 115707726 4263 301 6 310 638
7836 57278 394 124244020 8062 301 1 90 663
7836 57278 450 115704039 4263 301 6 307 375
7836 57278 466 119611541 7717 301 1 520 540
7836 57278 470 119611283 7717 301 1 520 332
7836 57278 489 119623090 7717 301 1 519 211
7836 57278 506 131347987 8062 301 3 85 289
7836 57278 541 136504326 7717 301 5 521 261
7836 57278 586 138183215 8062 301 5 89 273
7836 57278 635 134652961 8062 301 4 89 479
7836 57278 638 134620226 8062 301 4 90 258
7836 57278 647 132898465 7717 301 4 524 726
7836 57278 648 131155467 8062 301 3 90 631
7836 57278 667 136404829 7717 301 5 524 662
7836 57278 739 129384063 7717 301 3 527 571
7836 57278 741 138084035 8062 301 5 93 367
7836 57278 832 134460561 8062 301 4 96 281
7836 57278 836 134436095 8062 301 4 97 557
7836 57278 867 137932343 8062 301 5 98 229
7836 57278 874 136229019 7717 301 5 531 212
7836 57278 892 130941311 8062 301 3 98 288
7836 57278 942 137907379 8062 301 5 99 498
7836 57278 988 132581751 7717 301 4 536 284
7836 57278 999 130829774 8062 301 3 102 331
7837 56987 1 85047537 4874 301 2 636 284
7837 56987 24 85049247 4874 301 2 634 443
7837 56987 29 94176965 4874 301 3 634 264
7837 56987 36 87975952 4263 301 3 328 300
7837 56987 48 68390528 4263 301 1 327 292
7837 56987 64 77964046 4263 301 2 326 329
7837 56987 80 94178709 4874 301 3 632 248
7837 56987 81 67016570 5657 301 6 40 174
7837 56987 103 87971772 4263 301 3 326 449
7837 56987 160 94180521 4874 301 3 630 354
7837 56987 171 68386117 4263 301 1 324 353
7837 56987 247 66752415 8039 301 5 14 555
7837 56987 275 87966209 4263 301 3 321 519
7837 56987 304 77954257 4263 301 2 320 117
7837 56987 360 94185853 4874 301 3 624 187
7837 56987 366 68377530 4263 301 1 318 313
7837 56987 370 77951951 4263 301 2 318 309
7837 56987 374 72945070 2700 301 1 68 377
7837 56987 428 77947308 4263 301 2 315 667
7837 56987 433 87959111 4263 301 3 316 731
7837 56987 440 87959471 4263 301 3 316 500
7837 56987 478 94190725 4874 301 3 620 902
7837 56987 502 101372714 2700 301 4 62 780
7837 56987 546 115712939 4263 301 6 315 288
7837 56987 565 101369538 2700 301 4 65 1081
7837 56987 580 94189492 4874 301 3 621 222
7837 56987 598 106311357 4263 301 5 316 174
7837 56987 600 101368413 2700 301 4 66 744
7837 56987 627 110864321 2700 301 5 67 366
7837 56987 636 110863242 2700 301 5 68 260
7837 56987 640 106313704 4263 301 5 318 438
7837 56987 660 94186804 4874 301 3 623 639
7837 56987 676 106315607 4263 301 5 319 332
7837 56987 682 101366318 2700 301 4 68 777
7837 56987 693 94185696 4874 301 3 624 568
7837 56987 700 94186122 4874 301 3 624 503
7837 56987 717 106316649 4263 301 5 320 391
7837 56987 725 101363202 2700 301 4 70 612
7837 56987 796 110858144 2700 301 5 72 231
7837 56987 798 110858489 2700 301 5 72 204
7837 56987 799 110859759 2700 301 5 71 362
7837 56987 803 96943698 4263 301 4 323 280
7837 56987 822 123525939 8062 301 1 104 503
7837 56987 843 103563854 4874 301 4 629 772
7837 56987 844 103563863 4874 301 4 629 984
7837 56987 850 96944350 4263 301 4 324 362
7837 56987 851 96945048 4263 301 4 324 213
7837 56987 868 110855245 2700 301 5 75 257
7837 56987 876 106322159 4263 301 5 324 671
7837 56987 877 106322014 4263 301 5 324 354
7837 56987 878 106321993 4263 301 5 324 374
7837 56987 887 96945882 4263 301 4 325 513
7837 56987 911 110854730 2700 301 5 76 354
7837 56987 932 96947841 4263 301 4 326 777
7837 56987 950 115724828 4263 301 6 327 184
7837 56987 979 94177844 4874 301 3 633 229
7837 56987 980 94177521 4874 301 3 633 449
7837 56987 983 96951518 4263 301 4 329 390
7838 56958 16 58157364 7780 301 3 121 263
7838 56958 72 59592614 7778 301 3 534 205
7838 56958 117 60396022 8039 301 1 17 216
7838 56958 147 58891138 8039 301 1 15 513
7838 56958 198 60431434 5657 301 5 34 435
7838 56958 206 51762700 5657 301 6 25 226
7838 56958 215 52996202 7865 301 6 128 373
7838 56958 230 59443075 7778 301 3 528 199
7838 56958 233 59469043 5657 301 5 33 273
7838 56958 268 58009251 7780 301 3 114 186
7838 56958 306 58429119 5657 301 6 32 319
7838 56958 320 60434598 5657 301 6 34 368
7838 56958 360 60985460 8039 301 3 12 363
7838 56958 368 53720901 7778 301 1 525 289
7838 56958 388 57911542 7780 301 3 109 232
7838 56958 394 60150947 8039 301 3 11 194
7838 56958 416 55030462 7780 301 2 109 339
7838 56958 424 57887442 7780 301 3 108 253
7838 56958 428 57867381 7780 301 3 107 313
7838 56958 466 57850700 7780 301 3 106 251
7838 56958 510 63879427 7780 301 5 105 394
7838 56958 514 62280250 7778 301 4 518 279
7838 56958 630 68385674 4263 301 1 324 800
7838 56958 632 68386221 4263 301 1 324 338
7838 56958 644 63997592 7780 301 5 110 308
7838 56958 660 60985570 8039 301 3 12 699
7838 56958 701 77964046 4263 301 2 326 329
7838 56958 706 77964771 4263 301 2 327 179
7838 56958 725 64857284 5657 301 6 38 91
7838 56958 728 64085352 8039 301 3 16 587
7838 56958 796 66293315 8039 301 3 19 564
7838 56958 852 63363585 8039 301 2 18 236
7838 56958 942 74973894 4874 301 1 639 326
7838 56958 960 68399572 4263 301 1 333 177
7838 56958 979 62868923 8039 301 1 20 309
7839 56900 4 124354437 8062 301 1 87 382
7839 56900 14 127754260 8062 301 2 88 153
7839 56900 15 129551591 7717 301 3 521 683
7839 56900 16 127797998 8062 301 2 87 160
7839 56900 19 131221741 8062 301 3 88 238
7839 56900 41 115701450 4263 301 6 305 595
7839 56900 104 126153231 7717 301 2 517 336
7839 56900 136 119801536 7717 301 1 515 467
7839 56900 144 124491002 8062 301 1 82 640
7839 56900 149 126193570 7717 301 2 515 772
7839 56900 182 124531855 8062 301 1 80 638
7839 56900 220 124531883 8062 301 1 80 674
7839 56900 266 124562040 8062 301 1 78 308
7839 56900 275 128004316 8062 301 2 78 644
7839 56900 289 115692246 4263 301 6 297 620
7839 56900 334 115691954 4263 301 6 297 329
7839 56900 362 106282887 4263 301 5 295 696
7839 56900 370 115689757 4263 301 6 295 108
7839 56900 380 122512269 7717 301 1 510 404
7839 56900 420 122592728 7717 301 1 508 363
7839 56900 434 126311566 7717 301 2 507 563
7839 56900 438 128060928 8062 301 2 74 332
7839 56900 474 126324954 7717 301 2 506 672
7839 56900 480 128082493 8062 301 2 73 683
7839 56900 586 136804142 7717 301 5 507 280
7839 56900 650 133238228 7717 301 4 509 500
7839 56900 660 129777998 7717 301 3 509 233
7839 56900 669 134967814 8062 301 4 76 388
7839 56900 679 136755326 7717 301 5 510 365
7839 56900 707 138478585 8062 301 5 77 252
7839 56900 713 134925110 8062 301 4 78 26
7839 56900 714 134925100 8062 301 4 78 14
7839 56900 733 133179424 7717 301 4 512 604
7839 56900 735 129735887 7717 301 3 512 212
7839 56900 740 131444984 8062 301 3 78 217
7839 56900 746 136726676 7717 301 5 512 365
7839 56900 801 133148028 7717 301 4 514 493
7839 56900 820 129725031 7717 301 3 513 324
7839 56900 822 138418172 8062 301 5 81 742
7839 56900 830 136661051 7717 301 5 515 264
7839 56900 867 134848391 8062 301 4 82 174
7839 56900 891 131376740 8062 301 3 83 265
7839 56900 936 129665093 7717 301 3 517 228
7839 56900 984 133002880 7717 301 4 521 257
7839 56900 990 131221276 8062 301 3 88 217
7840 57003 29 85067381 4874 301 2 618 619
7840 57003 50 77939256 4263 301 2 310 215
7840 57003 51 72954644 2700 301 1 59 313
7840 57003 72 94192208 4874 301 3 618 677
7840 57003 74 94193153 4874 301 3 617 377
7840 57003 77 94192054 4874 301 3 618 344
7840 57003 115 77936280 4263 301 2 308 716
7840 57003 116 85069779 4874 301 2 615 149
7840 57003 140 94195547 4874 301 3 615 533
7840 57003 147 94196775 4874 301 3 614 440
7840 57003 150 94196517 4874 301 3 614 675
7840 57003 155 94196644 4874 301 3 614 660
7840 57003 189 94197709 4874 301 3 613 340
7840 57003 190 87947972 4263 301 3 308 379
7840 57003 193 94198847 4874 301 3 612 735
7840 57003 220 77933463 4263 301 2 306 910
7840 57003 249 77933322 4263 301 2 306 648
7840 57003 254 72958844 2700 301 1 55 65
7840 57003 258 77930995 4263 301 2 305 824
7840 57003 267 87943675 4263 301 3 305 772
7840 57003 298 77929041 4263 301 2 304 336
7840 57003 304 87941958 4263 301 3 304 326
7840 57003 330 72960424 2700 301 1 53 221
7840 57003 334 77929003 4263 301 2 304 302
7840 57003 346 87939774 4263 301 3 302 254
7840 57003 363 66484360 7780 301 6 89 365
7840 57003 368 68352982 4263 301 1 301 438
7840 57003 387 85079157 4874 301 2 607 442
7840 57003 394 94204610 4874 301 3 606 224
7840 57003 400 94204222 4874 301 3 606 584
7840 57003 419 77924044 4263 301 2 300 322
7840 57003 420 77922781 4263 301 2 299 315
7840 57003 488 85084041 4874 301 2 602 258
7840 57003 497 94208116 4874 301 3 602 343
7840 57003 508 106285495 4263 301 5 297 435
7840 57003 516 96907753 4263 301 4 297 264
7840 57003 556 110883105 2700 301 5 49 192
7840 57003 574 101385642 2700 301 4 50 729
7840 57003 596 115695591 4263 301 6 300 536
7840 57003 605 106290164 4263 301 5 301 605
7840 57003 616 101383418 2700 301 4 52 354
7840 57003 635 115695837 4263 301 6 300 171
7840 57003 642 106291690 4263 301 5 302 471
7840 57003 646 101383987 2700 301 4 52 293
7840 57003 660 96915087 4263 301 4 303 229
7840 57003 674 110879170 2700 301 5 53 201
7840 57003 717 110878122 2700 301 5 54 132
7840 57003 720 110878327 2700 301 5 54 510
7840 57003 777 96918517 4263 301 4 305 693
7840 57003 778 96918401 4263 301 4 305 718
7840 57003 782 119622838 7717 301 1 519 292
7840 57003 793 115701341 4263 301 6 305 365
7840 57003 809 101378347 2700 301 4 57 678
7840 57003 814 101378073 2700 301 4 57 262
7840 57003 828 115706661 4263 301 6 309 298
7840 57003 844 101378308 2700 301 4 57 789
7840 57003 847 106299712 4263 301 5 308 363
7840 57003 932 101373765 2700 301 4 61 512
7840 57003 936 96926160 4263 301 4 310 765
7840 57003 944 124188844 8062 301 1 92 265
7840 57003 960 110870972 2700 301 5 61 283
7840 57003 978 96928569 4263 301 4 312 236
7840 57003 988 101371395 2700 301 4 63 393
7841 56960 13 60894449 7780 301 4 108 625
7841 56960 22 59298615 7778 301 3 521 289
7841 56960 65 59274884 7778 301 3 520 420
7841 56960 135 56286991 7778 301 2 517 228
7841 56960 148 59214609 7778 301 3 517 579
7841 56960 240 62215771 7778 301 4 515 200
7841 56960 258 56221485 7778 301 2 514 232
7841 56960 260 56221590 7778 301 2 514 372
7841 56960 262 57673094 7780 301 3 98 629
7841 56960 273 59151681 7778 301 3 514 328
7841 56960 357 60580684 7780 301 4 96 426
7841 56960 374 56106555 7778 301 2 510 198
7841 56960 486 58896473 7778 301 3 505 430
7841 56960 492 58882432 7778 301 3 504 578
7841 56960 587 77935994 4263 301 2 308 670
7841 56960 590 77936109 4263 301 2 308 874
7841 56960 596 68362943 4263 301 1 308 446
7841 56960 621 72954245 2700 301 1 59 498
7841 56960 634 72954738 2700 301 1 59 295
7841 56960 638 68366282 4263 301 1 310 573
7841 56960 640 72954514 2700 301 1 59 351
7841 56960 793 66756188 7780 301 6 100 268
7841 56960 796 77946033 4263 301 2 314 678
7841 56960 806 63748749 7780 301 5 100 874
7841 56960 819 62215926 7778 301 4 515 109
7841 56960 828 72947929 2700 301 1 65 469
7841 56960 840 66777362 7780 301 6 101 250
7841 56960 850 63771799 7780 301 5 101 845
7841 56960 856 63799231 7780 301 5 102 611
7841 56960 860 62261308 7778 301 4 517 216
7841 56960 869 68375092 4263 301 1 316 747
7841 56960 905 77950199 4263 301 2 317 271
7841 56960 911 68376232 4263 301 1 317 373
7841 56960 942 72943600 2700 301 1 69 761
7841 56960 946 72945406 2700 301 1 68 114
7841 56960 948 77951176 4263 301 2 318 297
7841 56960 949 72942506 2700 301 1 70 392
7842 56899 5 126337225 7717 301 2 505 737
7842 56899 18 131568566 8062 301 3 72 226
7842 56899 24 124660219 8062 301 1 71 478
7842 56899 92 115681960 4263 301 6 288 294
7842 56899 104 126406423 7717 301 2 501 352
7842 56899 107 126425093 7717 301 2 500 682
7842 56899 112 128193562 8062 301 2 67 647
7842 56899 133 122726342 7717 301 1 500 248
7842 56899 152 129929913 7717 301 3 500 284
7842 56899 173 115679092 4263 301 6 285 257
7842 56899 188 128219508 8062 301 2 65 355
7842 56899 198 129952945 7717 301 3 498 302
7842 56899 245 110901343 2700 301 5 32 287
7842 56899 313 126516365 7717 301 2 494 814
7842 56899 326 110901602 2700 301 5 31 225
7842 56899 380 124825637 8062 301 1 60 419
7842 56899 391 128312697 8062 301 2 58 311
7842 56899 434 130067887 7717 301 3 490 345
7842 56899 441 115670386 4263 301 6 277 557
7842 56899 452 120122305 2700 301 6 27 325
7842 56899 485 126615984 7717 301 2 487 326
7842 56899 490 126615632 7717 301 2 487 378
7842 56899 494 126616405 7717 301 2 487 308
7842 56899 538 131828376 8062 301 3 55 171
7842 56899 630 137044156 7717 301 5 491 421
7842 56899 676 135238315 8062 301 4 59 816
7842 56899 679 135237619 8062 301 4 59 265
7842 56899 754 136990454 7717 301 5 495 553
7842 56899 781 136961789 7717 301 5 497 634
7842 56899 799 135172245 8062 301 4 63 256
7842 56899 803 135132523 8062 301 4 65 590
7842 56899 804 133387103 7717 301 4 498 521
7842 56899 833 135132836 8062 301 4 65 640
7842 56899 884 131627925 8062 301 3 68 291
7842 56899 949 138579122 8062 301 5 70 930
7842 56899 958 135057258 8062 301 4 70 729
7842 56899 994 131588759 8062 301 3 71 636
7843 56902 12 94207249 4874 301 3 603 631
7843 56902 30 87929255 4263 301 3 295 345
7843 56902 38 94209426 4874 301 3 601 607
7843 56902 82 68342915 4263 301 1 294 297
7843 56902 113 94211853 4874 301 3 599 228
7843 56902 117 94211189 4874 301 3 599 206
7843 56902 140 85088577 4874 301 2 598 210
7843 56902 141 87925587 4263 301 3 292 313
7843 56902 147 87925094 4263 301 3 292 307
7843 56902 151 87925054 4263 301 3 292 284
7843 56902 195 87923704 4263 301 3 291 258
7843 56902 210 72973093 2700 301 1 41 66
7843 56902 211 77908630 4263 301 2 290 546
7843 56902 218 77910665 4263 301 2 291 292
7843 56902 228 87922439 4263 301 3 290 722
7843 56902 276 85092593 4874 301 2 594 426
7843 56902 279 96896175 4263 301 4 289 258
7843 56902 280 94215519 4874 301 3 594 289
7843 56902 288 72976810 2700 301 1 38 576
7843 56902 293 72976909 2700 301 1 38 342
7843 56902 314 87920261 4263 301 3 288 714
7843 56902 337 85095525 4874 301 2 592 441
7843 56902 342 85096539 4874 301 2 591 372
7843 56902 352 94217781 4874 301 3 592 216
7843 56902 364 72980045 2700 301 1 35 346
7843 56902 384 85096992 4874 301 2 590 798
7843 56902 385 85097321 4874 301 2 590 694
7843 56902 407 77899710 4263 301 2 284 411
7843 56902 432 87915278 4263 301 3 284 652
7843 56902 458 77897421 4263 301 2 283 263
7843 56902 504 101406755 2700 301 4 30 415
7843 56902 521 106264655 4263 301 5 281 389
7843 56902 525 106264563 4263 301 5 281 485
7843 56902 560 110901343 2700 301 5 32 287
7843 56902 573 101403750 2700 301 4 33 258
7843 56902 574 101403035 2700 301 4 33 208
7843 56902 600 115677881 4263 301 6 284 400
7843 56902 604 101401039 2700 301 4 35 279
7843 56902 605 101401578 2700 301 4 35 245
7843 56902 612 106269941 4263 301 5 285 301
7843 56902 617 96890842 4263 301 4 285 693
7843 56902 635 115679314 4263 301 6 285 492
7843 56902 637 106270263 4263 301 5 285 282
7843 56902 644 101399831 2700 301 4 36 206
7843 56902 698 101398862 2700 301 4 37 502
7843 56902 720 115681504 4263 301 6 287 566
7843 56902 722 101398460 2700 301 4 38 260
7843 56902 734 101397917 2700 301 4 38 396
7843 56902 748 110895079 2700 301 5 38 277
7843 56902 767 101397315 2700 301 4 39 249
7843 56902 768 106276323 4263 301 5 290 481
7843 56902 781 115684491 4263 301 6 290 455
7843 56902 806 106276930 4263 301 5 290 318
7843 56902 808 101395290 2700 301 4 41 254
7843 56902 810 101396540 2700 301 4 40 739
7843 56902 812 101395085 2700 301 4 41 479
7843 56902 815 101395427 2700 301 4 41 284
7843 56902 843 101395503 2700 301 4 41 306
7843 56902 845 106278778 4263 301 5 292 294
7843 56902 852 101395504 2700 301 4 41 735
7843 56902 861 110889322 2700 301 5 43 201
7843 56902 876 124634381 8062 301 1 73 274
7843 56902 878 122644978 7717 301 1 506 321
7843 56902 880 124634319 8062 301 1 73 50
7843 56902 884 101394414 2700 301 4 42 690
7843 56902 892 96901441 4263 301 4 293 336
7843 56902 924 106280301 4263 301 5 293 226
7843 56902 948 124606804 8062 301 1 75 310
7843 56902 955 110888719 2700 301 5 44 310
7843 56902 966 96904879 4263 301 4 295 84
7843 56902 997 106286292 4263 301 5 298 703
7844 56982 64 58882432 7778 301 3 504 578
7844 56982 80 61938416 7778 301 4 504 298
7844 56982 104 58882337 7778 301 3 504 398
7844 56982 154 60345869 7780 301 4 87 191
7844 56982 221 57350552 7780 301 3 84 567
7844 56982 231 57361833 7780 301 3 85 263
7844 56982 250 54480236 7780 301 2 82 629
7844 56982 310 54480053 7780 301 2 82 268
7844 56982 329 60284060 7780 301 4 82 949
7844 56982 381 54442668 7780 301 2 79 275
7844 56982 402 60257922 7780 301 4 80 736
7844 56982 420 61784289 7778 301 4 494 221
7844 56982 427 55810426 7778 301 2 492 584
7844 56982 431 55810639 7778 301 2 492 341
7844 56982 540 63272508 7780 301 5 77 369
7844 56982 556 72973093 2700 301 1 41 66
7844 56982 590 72972202 2700 301 1 42 240
7844 56982 644 66347737 7780 301 6 80 612
7844 56982 655 66347690 7780 301 6 80 215
7844 56982 660 64845742 7778 301 5 495 197
7844 56982 663 85086338 4874 301 2 600 259
7844 56982 671 68344171 4263 301 1 295 598
7844 56982 711 72967900 2700 301 1 46 575
7844 56982 722 66393878 7780 301 6 83 198
7844 56982 742 85082823 4874 301 2 603 322
7844 56982 759 68348526 4263 301 1 298 447
7844 56982 820 66441194 7780 301 6 86 274
7844 56982 826 77922781 4263 301 2 299 315
7844 56982 873 68350827 4263 301 1 300 674
7844 56982 875 68353003 4263 301 1 301 818
7844 56982 878 72962455 2700 301 1 51 566
7844 56982 949 72958631 2700 301 1 55 292
7844 56982 953 72959721 2700 301 1 54 355
7844 56982 959 72959298 2700 301 1 54 494
7844 56982 979 63485592 7780 301 5 91 179
7844 56982 980 63475875 7780 301 5 90 317
7844 56982 985 68358150 4263 301 1 305 513
7845 56980 12 58743593 7778 301 3 494 531
7845 56980 25 57273378 7780 301 3 78 257
7845 56980 48 53120424 7778 301 1 490 410
7845 56980 54 54416679 7780 301 2 76 285
7845 56980 88 51958598 7780 301 1 74 288
7845 56980 156 60168096 7780 301 4 73 418
7845 56980 157 60167890 7780 301 4 73 379
7845 56980 170 54362409 7780 301 2 72 287
7845 56980 186 57194097 7780 301 3 72 292
7845 56980 213 53058043 7778 301 1 485 202
7845 56980 219 54353730 7780 301 2 71 324
7845 56980 268 55717553 7778 301 2 484 418
7845 56980 320 58607739 7778 301 3 483 549
7845 56980 360 58588552 7778 301 3 482 324
7845 56980 378 51880137 7780 301 1 66 286
7845 56980 396 58567557 7778 301 3 480 448
7845 56980 402 53012897 7778 301 1 480 223
7845 56980 434 57104727 7780 301 3 65 167
7845 56980 479 57063321 7780 301 3 62 300
7845 56980 586 68322809 4263 301 1 280 344
7845 56980 590 68322913 4263 301 1 280 342
7845 56980 612 60047259 7780 301 4 65 332
7845 56980 642 64681006 7778 301 5 482 333
7845 56980 664 77894687 4263 301 2 281 334
7845 56980 676 72984186 2700 301 1 31 561
7845 56980 706 72983764 2700 301 1 32 423
7845 56980 710 68325188 4263 301 1 282 514
7845 56980 712 68325652 4263 301 1 282 600
7845 56980 738 61648695 7778 301 4 484 452
7845 56980 775 61670625 7778 301 4 486 249
7845 56980 785 72981869 2700 301 1 34 333
7845 56980 790 72981445 2700 301 1 34 295
7845 56980 803 64740046 7778 301 5 486 200
7845 56980 812 63193670 7780 301 5 71 289
7845 56980 825 72980045 2700 301 1 35 346
7845 56980 832 66219591 7780 301 6 71 327
7845 56980 850 61682676 7778 301 4 487 198
7845 56980 869 68331522 4263 301 1 286 461
7845 56980 894 61706845 7778 301 4 488 570
7845 56980 918 66266395 7780 301 6 74 113
7845 56980 942 68338785 4263 301 1 291 480
7845 56980 996 61784289 7778 301 4 494 221
7846 56984 55 55622855 7778 301 2 476 146
7846 56984 82 52960181 7778 301 1 474 354
7846 56984 178 57019468 7780 301 3 58 350
7846 56984 180 57006162 7780 301 3 57 290
7846 56984 237 55557782 1010 301 2 71 181
7846 56984 265 59946193 7780 301 4 56 212
7846 56984 297 61452914 7778 301 4 469 450
7846 56984 326 58417272 7778 301 3 468 401
7846 56984 354 55498353 7778 301 2 467 381
7846 56984 360 56947295 7780 301 3 52 344
7846 56984 367 58408454 7778 301 3 467 493
7846 56984 374 59912158 7780 301 4 53 221
7846 56984 382 54111683 7780 301 2 50 313
7846 56984 394 56927778 7780 301 3 50 277
7846 56984 406 58393849 7778 301 3 466 213
7846 56984 563 61407244 7778 301 4 465 210
7846 56984 582 85122841 4874 301 2 570 719
7846 56984 620 61407250 7778 301 4 465 218
7846 56984 622 68302353 4263 301 1 266 176
7846 56984 626 77872148 4263 301 2 266 212
7846 56984 635 77872164 4263 301 2 266 218
7846 56984 665 67300946 7778 301 6 467 163
7846 56984 700 62954268 7780 301 5 53 620
7846 56984 760 66077606 7780 301 6 59 279
7846 56984 776 66022802 7780 301 6 55 274
7846 56984 795 77878166 4263 301 2 270 528
7846 56984 835 72996907 2700 301 1 20 241
7846 56984 836 68311765 4263 301 1 272 427
7846 56984 837 77879944 4263 301 2 271 381
7846 56984 864 68310989 4263 301 1 272 586
7846 56984 865 77881617 4263 301 2 272 523
7846 56984 906 72991974 2700 301 1 24 306
7846 56984 912 77881246 4263 301 2 272 548
7846 56984 916 77881217 4263 301 2 272 306
7846 56984 941 68316357 4263 301 1 275 349
7846 56984 994 66125253 7780 301 6 63 421
7847 57012 24 94222321 4874 301 3 588 364
7847 57012 36 96886094 4263 301 4 282 600
7847 57012 40 96884497 4263 301 4 281 223
7847 57012 54 85099714 4874 301 2 588 555
7847 57012 86 68321213 4263 301 1 279 380
7847 57012 115 94225719 4874 301 3 584 510
7847 57012 117 96881974 4263 301 4 279 512
7847 57012 139 85104147 4874 301 2 583 778
7847 57012 144 94227432 4874 301 3 583 526
7847 57012 146 85104178 4874 301 2 583 351
7847 57012 152 87906201 4263 301 3 278 353
7847 57012 172 77887623 4263 301 2 276 718
7847 57012 180 85104416 4874 301 2 583 338
7847 57012 200 94228605 4874 301 3 582 362
7847 57012 214 85106497 4874 301 2 581 434
7847 57012 255 77884975 4263 301 2 274 859
7847 57012 266 85108160 4874 301 2 579 652
7847 57012 267 92194320 2700 301 3 23 121
7847 57012 269 87901004 4263 301 3 274 337
7847 57012 300 85109845 4874 301 2 578 327
7847 57012 303 96871823 4263 301 4 272 314
7847 57012 310 92194395 2700 301 3 23 653
7847 57012 330 72994417 2700 301 1 22 474
7847 57012 337 85110221 4874 301 2 577 287
7847 57012 350 92194667 2700 301 3 22 215
7847 57012 354 87896738 4263 301 3 271 326
7847 57012 360 96870377 4263 301 4 271 287
7847 57012 374 77879944 4263 301 2 271 381
7847 57012 387 85111150 4874 301 2 576 409
7847 57012 414 77878166 4263 301 2 270 528
7847 57012 441 68305008 4263 301 1 268 328
7847 57012 462 85118919 4874 301 2 572 164
7847 57012 470 87892746 4263 301 3 268 420
7847 57012 478 92199982 2700 301 3 17 214
7847 57012 528 110916467 2700 301 5 18 636
7847 57012 534 101420458 2700 301 4 17 254
7847 57012 544 120127114 2700 301 6 18 490
7847 57012 545 115660306 4263 301 6 268 316
7847 57012 548 115660579 4263 301 6 268 410
7847 57012 620 96869372 4263 301 4 270 648
7847 57012 634 122949898 7717 301 1 484 772
7847 57012 641 106250277 4263 301 5 271 307
7847 57012 648 101416350 2700 301 4 21 648
7847 57012 651 101414655 2700 301 4 22 273
7847 57012 742 124909391 8062 301 1 54 297
7847 57012 746 124908843 8062 301 1 54 218
7847 57012 756 110908614 2700 301 5 24 472
7847 57012 761 110909047 2700 301 5 24 295
