PLATE_E MJD_E FIBER_E THING_ID_E PLATE_B MJD_B FIBER_B THING_ID_B
7845 56980 479 57063321 4351 55538 156 57085226
7845 56980 586 68322809 3639 55205 402 68357993
7845 56980 586 68322809 4231 55444 446 68357993
7845 56980 590 68322913 3639 55205 404 68358097
7845 56980 590 68322913 4230 55483 42 68358097
7845 56980 590 68322913 4231 55444 442 68358097
7845 56980 612 60047259 4351 55538 926 60070956
7845 56980 642 64681006 4351 55538 960 64706470
7845 56980 664 77894687 4230 55483 32 77981642
7845 56980 676 72984186 3639 55205 302 73047943
7845 56980 676 72984186 4231 55444 416 73047943
7845 56980 706 72983764 4350 55556 592 73047521
7845 56980 710 68325188 4231 55444 370 68360380
7845 56980 712 68325652 4231 55444 324 68360845
7845 56980 738 61648695 4350 55556 608 61673363
7845 56980 775 61670625 4350 55556 655 61695321
7845 56980 785 72981869 4231 55444 290 73045622
7845 56980 790 72981445 4231 55444 288 73045199
7845 56980 803 64740046 4350 55556 678 64765533
7845 56980 812 63193670 4350 55556 643 63218863
7845 56980 825 72980045 4231 55444 254 73043795
7845 56980 825 72980045 3639 55205 220 73043795
7845 56980 832 66219591 4350 55556 702 66245228
7845 56980 850 61682676 4350 55556 688 61707376
7845 56980 869 68331522 3639 55205 168 68366731
7845 56980 869 68331522 4231 55444 202 68366731
7845 56980 894 61706845 4350 55556 780 61731565
7845 56980 918 66266395 4350 55556 748 66292034
7845 56980 942 68338785 4232 55447 442 68374038
7845 56980 996 61784289 4350 55556 931 61809070
7846 56984 55 55622855 4351 55538 210 55643614
7846 56984 82 52960181 4351 55538 232 52979201
7846 56984 178 57019468 4351 55538 290 57041298
7846 56984 180 57006162 4351 55538 334 57027980
7846 56984 237 55557782 4351 55538 370 55578520
7846 56984 265 59946193 4351 55538 693 59969826
7846 56984 297 61452914 4351 55538 606 61477481
7846 56984 326 58417272 4352 55533 30 58440013
7846 56984 326 58417272 4351 55538 580 58440013
7846 56984 354 55498353 4352 55533 34 55519068
7846 56984 360 56947295 4352 55533 24 56969078
7846 56984 360 56947295 4351 55538 474 56969078
7846 56984 367 58408454 4352 55533 26 58431181
7846 56984 374 59912158 4351 55538 568 59935782
7846 56984 382 54111683 4351 55538 482 54131497
7846 56984 394 56927778 4352 55533 110 56949422
7846 56984 406 58393849 4351 55538 540 58416576
7846 56984 406 58393849 4352 55533 76 58416576
7846 56984 563 61407244 4351 55538 510 61431796
7846 56984 582 85122841 4230 55483 484 85238486
7846 56984 620 61407250 4351 55538 504 61431802
7846 56984 620 61407250 4352 55533 900 61431802
7846 56984 622 68302353 4229 55501 162 68337546
7846 56984 626 77872148 4230 55483 482 77959055
7846 56984 635 77872164 4229 55501 176 77959071
7846 56984 635 77872164 4230 55483 490 77959071
7846 56984 665 67300946 4351 55538 542 67326862
7846 56984 700 62954268 4351 55538 596 62979359
7846 56984 700 62954268 4352 55533 982 62979359
7846 56984 760 66077606 4351 55538 750 66103237
7846 56984 776 66022802 4351 55538 628 66048430
7846 56984 795 77878166 4230 55483 392 77965088
7846 56984 835 72996907 4230 55483 380 73060694
7846 56984 836 68311765 4230 55483 292 68346898
7846 56984 837 77879944 4229 55501 60 77966869
7846 56984 864 68310989 4230 55483 322 68346122
7846 56984 865 77881617 4230 55483 345 77968529
7846 56984 906 72991974 4230 55483 254 73055744
7846 56984 912 77881246 4230 55483 336 77968158
7846 56984 916 77881217 4230 55483 337 77968129
7846 56984 941 68316357 4230 55483 161 68351508
7846 56984 994 66125253 4351 55538 866 66150890
7847 57012 24 94222321 3639 55205 696 94384947
7847 57012 24 94222321 4230 55483 14 94384947
7847 57012 36 96886094 4231 55444 655 97058834
7847 57012 40 96884497 4230 55483 973 97057240
7847 57012 40 96884497 3639 55205 654 97057240
7847 57012 54 85099714 3639 55205 280 85215366
7847 57012 54 85099714 4231 55444 348 85215366
7847 57012 86 68321213 4230 55483 134 68356391
7847 57012 115 94225719 4231 55444 580 94388343
7847 57012 117 96881974 4231 55444 563 97054713
7847 57012 139 85104147 4230 55483 120 85219795
7847 57012 144 94227432 4231 55444 540 94390060
7847 57012 144 94227432 4230 55483 102 94390060
7847 57012 146 85104178 4231 55444 470 85219826
7847 57012 152 87906201 4231 55444 477 88032296
7847 57012 172 77887623 4230 55483 178 77974554
7847 57012 180 85104416 4230 55483 160 85220064
7847 57012 180 85104416 3639 55205 472 85220064
7847 57012 200 94228605 4230 55483 150 94391229
7847 57012 214 85106497 4230 55483 190 85222144
7847 57012 255 77884975 4230 55483 230 77971901
7847 57012 266 85108160 3639 55205 496 85223806
7847 57012 266 85108160 4230 55483 228 85223806
7847 57012 267 92194320 4230 55483 780 92344096
7847 57012 269 87901004 4230 55483 240 88027077
7847 57012 300 85109845 4230 55483 261 85225492
7847 57012 303 96871823 4229 55501 20 97044539
7847 57012 310 92194395 4230 55483 314 92344171
7847 57012 330 72994417 4230 55483 339 73058192
7847 57012 337 85110221 4230 55483 352 85225869
7847 57012 350 92194667 4230 55483 695 92344443
7847 57012 354 87896738 4230 55483 360 88022763
7847 57012 360 96870377 4229 55501 16 97043102
7847 57012 360 96870377 4230 55483 649 97043102
7847 57012 374 77879944 4229 55501 60 77966869
7847 57012 387 85111150 4229 55501 22 85226797
7847 57012 414 77878166 4230 55483 392 77965088
7847 57012 441 68305008 4229 55501 86 68340209
7847 57012 470 87892746 4229 55501 114 88018745
7847 57012 478 92199982 4230 55483 474 92349770
7847 57012 528 110916467 4230 55483 598 111110546
7847 57012 534 101420458 4230 55483 580 101604353
7847 57012 544 120127114 4229 55501 949 120322226
7847 57012 545 115660306 4229 55501 942 115851596
7847 57012 548 115660579 4229 55501 912 115851869
7847 57012 620 96869372 4229 55501 965 97042099
7847 57012 634 122949898 4230 55483 664 123138324
7847 57012 641 106250277 4230 55483 643 106439713
7847 57012 648 101416350 4229 55501 984 101600241
7847 57012 651 101414655 4230 55483 684 101598554
7847 57012 742 124909391 4276 55505 95 125098744
7847 57012 746 124908843 4276 55505 92 125098196
7847 57012 756 110908614 4230 55483 798 111102701
7847 57012 761 110909047 4230 55483 800 111103134
7847 57012 777 101411936 4230 55483 848 101595831
7847 57012 784 122892117 4230 55483 822 123080509
7847 57012 822 124880575 4276 55505 45 125069923
7847 57012 833 115668751 4230 55483 826 115860014
7847 57012 840 110906379 4230 55483 878 111100463
7847 57012 840 110906379 3639 55205 550 111100463
7847 57012 845 101409322 4231 55444 528 101593215
7847 57012 875 106260628 4230 55483 916 106450041
7847 57012 894 101408432 4231 55444 536 101592318
7847 57012 900 96880922 4230 55483 890 97053661
7847 57012 900 96880922 4231 55444 534 97053661
7847 57012 914 115672455 4231 55444 548 115863728
7847 57012 920 106262074 4230 55483 922 106451486
7847 57012 920 106262074 4231 55444 578 106451486
7847 57012 935 101407322 4230 55483 929 101591204
7847 57012 938 96882293 4231 55444 572 97055032
7847 57012 942 115675004 4231 55444 595 115866272
7847 57012 991 106267289 4231 55444 696 106456685
7848 56959 19 94724335 4216 55477 236 94889867
7848 56959 20 96669483 4216 55477 198 96842257
7848 56959 60 85758427 4216 55477 354 85875640
7848 56959 86 85753344 4216 55477 190 85870556
7848 56959 105 94727811 4215 55471 12 94893351
7848 56959 115 96667308 4216 55477 360 96840078
7848 56959 124 85758385 4216 55477 352 85875598
7848 56959 133 87711119 4216 55477 382 87836476
7848 56959 134 87712354 4216 55477 302 87837710
7848 56959 145 94729848 4215 55471 40 94895392
7848 56959 156 96665251 4216 55477 620 96838021
7848 56959 168 69481224 4216 55477 441 69523723
7848 56959 196 85762518 4215 55471 99 85879731
7848 56959 206 87709577 4215 55471 28 87834929
7848 56959 218 96663469 4216 55477 438 96836241
7848 56959 222 69482924 4215 55471 84 69525432
7848 56959 228 75093500 4215 55471 90 75168965
7848 56959 230 77672480 4216 55477 454 77759008
7848 56959 252 85763687 4215 55471 140 85880903
7848 56959 255 87706350 4215 55471 145 87831697
7848 56959 258 87706172 4215 55471 144 87831519
7848 56959 285 94733322 4215 55471 120 94898868
7848 56959 297 96661397 4216 55477 539 96834170
7848 56959 318 87705442 4215 55471 187 87830790
7848 56959 320 87705236 4216 55477 462 87830584
7848 56959 342 75098294 4215 55471 246 75173766
7848 56959 381 77668656 4215 55471 256 77755188
7848 56959 383 77668443 4215 55471 258 77754975
7848 56959 422 75100299 4215 55471 330 75175766
7848 56959 430 77666188 4215 55471 338 77752723
7848 56959 452 96657042 4215 55471 316 96829812
7848 56959 484 87699679 4214 55451 27 87825025
7848 56959 484 87699679 4215 55471 394 87825025
7848 56959 514 103668720 4214 55451 977 103853255
7848 56959 538 103670395 4215 55471 654 103854930
7848 56959 543 116708000 4215 55471 704 116897667
7848 56959 551 113435206 4215 55471 600 113622636
7848 56959 578 103670872 4215 55471 698 103855408
7848 56959 582 116705599 4278 55505 245 116895266
7848 56959 591 113432849 4215 55471 680 113620282
7848 56959 670 113425839 4216 55477 556 113613273
7848 56959 688 113426576 4215 55471 854 113614011
7848 56959 690 103675279 4216 55477 516 103859814
7848 56959 718 116701085 4215 55471 870 116890754
7848 56959 751 113425347 4215 55471 916 113612781
7848 56959 788 122106232 4215 55471 956 122295443
7848 56959 816 103679211 4215 55471 970 103863748
7848 56959 828 122105621 4215 55471 946 122294833
7848 56959 828 122105621 4216 55477 584 122294833
7848 56959 830 116696399 4216 55477 582 116886064
7848 56959 843 107551211 4216 55477 602 107738487
7848 56959 843 107551211 4215 55471 964 107738487
7848 56959 848 107550011 4215 55471 966 107737290
7848 56959 876 113422572 4216 55477 636 113610009
7848 56959 921 107545066 4216 55477 734 107732352
7848 56959 934 103681419 4216 55477 682 103865961
7848 56959 938 107544857 4216 55477 732 107732143
7848 56959 949 122100129 4296 55499 330 122289339
7848 56959 951 122099513 4216 55477 798 122288726
7848 56959 960 113416988 4216 55477 756 113604431
7848 56959 975 103682249 4216 55477 724 103866791
7848 56959 979 103683283 4216 55477 768 103867826
7849 56980 8 116700354 4215 55471 913 116890022
7849 56980 14 122106277 4215 55471 903 122295488
7849 56980 16 122106606 4215 55471 948 122295817
7849 56980 22 125913211 4296 55499 488 126103192
7849 56980 22 125913211 4278 55505 89 126103192
7849 56980 29 124207856 4278 55505 52 124396818
7849 56980 45 116701918 4215 55471 837 116891587
7849 56980 74 129425236 4278 55505 74 129616908
7849 56980 98 127627288 4278 55505 110 127818065
7849 56980 104 113428261 4215 55471 840 113615692
7849 56980 110 122112196 4278 55505 248 122301404
7849 56980 115 116701742 4215 55471 832 116891412
7849 56980 117 122112070 4215 55471 788 122301278
7849 56980 119 122109286 4215 55471 824 122298496
7849 56980 160 129395913 4278 55505 232 129587569
7849 56980 181 125870058 4278 55505 288 126060008
7849 56980 212 116706470 4215 55471 712 116896136
7849 56980 233 125866989 4278 55505 289 126056935
7849 56980 245 107563814 4215 55471 648 107751088
7849 56980 284 107564693 4214 55451 970 107751965
7849 56980 286 107563431 4215 55471 651 107750705
7849 56980 288 116710064 4278 55505 442 116899726
7849 56980 325 113436287 4214 55451 922 113623717
7849 56980 374 116712513 4215 55471 546 116902172
7849 56980 457 121767830 4280 55503 88 121958221
7849 56980 470 125809349 4280 55503 34 125999241
7849 56980 470 125809349 4278 55505 408 125999241
7849 56980 480 129333359 4280 55503 37 129524977
7849 56980 484 123724629 4214 55451 822 123913526
7849 56980 491 127531381 4280 55503 74 127722120
7849 56980 492 125800492 4280 55503 99 125990388
7849 56980 495 127522374 4280 55503 102 127713099
7849 56980 528 129320777 4280 55503 924 129512391
7849 56980 535 131006753 4280 55503 926 131199161
7849 56980 538 129333418 4278 55505 474 129525036
7849 56980 548 138023249 4279 55508 256 138218282
7849 56980 558 134468835 4278 55505 534 134662727
7849 56980 576 131006573 4280 55503 978 131198981
7849 56980 579 129343088 4280 55503 40 129534709
7849 56980 585 136285881 4278 55505 548 136480481
7849 56980 594 134480321 4279 55508 252 134674216
7849 56980 610 132780584 4280 55503 975 132973849
7849 56980 638 134496633 4279 55508 166 134690531
7849 56980 670 138064332 4279 55508 94 138259375
7849 56980 698 129357220 4278 55505 382 129548842
7849 56980 699 129365538 4278 55505 350 129557155
7849 56980 702 138569419 4278 55505 662 138764540
7849 56980 712 135639480 4278 55505 676 135833853
7849 56980 730 131044851 4278 55505 655 131237285
7849 56980 735 131061021 4278 55505 696 131253466
7849 56980 740 129378370 4278 55505 310 129569999
7849 56980 768 131060953 4278 55505 732 131253398
7849 56980 770 132813101 4278 55505 738 133006403
7849 56980 783 138088897 4278 55505 799 138283945
7849 56980 793 138088173 4277 55506 460 138283221
7849 56980 812 131075741 4278 55505 772 131268193
7849 56980 881 134556537 4278 55505 882 134750456
7849 56980 881 134556537 4277 55506 408 134750456
7849 56980 890 134548042 4277 55506 406 134741961
7849 56980 895 134556555 4278 55505 885 134750474
7849 56980 958 136376649 4278 55505 918 136571259
7849 56980 965 134569861 4277 55506 329 134763795
7849 56980 992 132860921 4277 55506 290 133054272
7850 56956 33 63588530 4354 55810 982 63613791
7850 56956 46 55712039 4354 55810 102 55732860
7850 56956 60 60531930 4354 55810 80 60555888
7850 56956 61 60526453 4354 55810 998 60550401
7850 56956 68 62067391 4354 55810 968 62092257
7850 56956 92 62079225 4354 55810 891 62104092
7850 56956 118 60553020 4354 55810 862 60576981
7850 56956 126 62085584 4354 55810 882 62110452
7850 56956 132 63605488 4354 55810 885 63630752
7850 56956 132 63605488 4365 55539 506 63630752
7850 56956 141 60553121 4354 55810 874 60577082
7850 56956 154 63615976 4354 55810 864 63641250
7850 56956 180 59060882 4354 55810 237 59083974
7850 56956 227 61141146 4354 55810 730 61165507
7850 56956 264 60579599 4354 55810 737 60603560
7850 56956 310 62120514 4354 55810 709 62145390
7850 56956 318 63648988 4354 55810 702 63674258
7850 56956 319 63648885 4354 55810 700 63674155
7850 56956 360 63654645 4354 55810 668 63679912
7850 56956 380 60594444 4355 55533 28 60618422
7850 56956 422 62135465 4355 55533 994 62160343
7850 56956 436 63665589 4354 55810 622 63690855
7850 56956 455 59107907 4354 55810 437 59131036
7850 56956 456 57450590 4355 55533 70 57472699
7850 56956 512 66709690 4355 55533 906 66735376
7850 56956 532 66703919 4354 55810 509 66729608
7850 56956 548 77673574 4215 55471 98 77760102
7850 56956 556 77672405 4216 55477 456 77758933
7850 56956 568 69480927 4216 55477 442 69523426
7850 56956 610 69480090 4216 55477 406 69522589
7850 56956 664 87711420 4216 55477 314 87836777
7850 56956 684 69473855 4216 55477 248 69516338
7850 56956 696 65178322 4354 55810 686 65203817
7850 56956 714 77677484 4216 55477 292 77764016
7850 56956 718 75087955 4216 55477 290 75163400
7850 56956 802 75633405 4216 55477 172 75711143
7850 56956 806 69469534 4216 55477 136 69511993
7850 56956 819 65159130 4354 55810 774 65184623
7850 56956 840 75632272 4216 55477 126 75710008
7850 56956 879 75631487 4217 55478 432 75709222
7850 56956 883 75630101 4217 55478 431 75707829
7850 56956 892 66637792 4354 55810 810 66663469
7850 56956 906 87717934 4217 55478 444 87843313
7850 56956 915 75630741 4216 55477 88 75708469
7850 56956 918 75628456 4216 55477 46 75706183
7850 56956 948 77686620 4217 55478 400 77773157
7850 56956 966 75625954 4217 55478 342 75703680
7850 56956 986 69460898 4217 55478 350 69503321
7851 56932 19 63665277 4355 55533 980 63690544
7851 56932 23 60625686 4354 55810 594 60649675
7851 56932 25 60625877 4355 55533 926 60649866
7851 56932 25 60625877 4354 55810 560 60649866
7851 56932 32 62161945 4354 55810 553 62186829
7851 56932 112 63707212 4355 55533 850 63732478
7851 56932 143 59159205 4355 55533 274 59182372
7851 56932 145 62181055 4355 55533 814 62205937
7851 56932 161 54828770 4355 55533 290 54848994
7851 56932 170 59159582 4355 55533 264 59182749
7851 56932 240 63731601 4355 55533 686 63756859
7851 56932 314 62221438 4355 55533 642 62246324
7851 56932 323 56252191 4356 55829 24 56273388
7851 56932 334 56256146 4355 55533 398 56277348
7851 56932 338 59183966 4355 55533 386 59207148
7851 56932 344 59183993 4355 55533 619 59207175
7851 56932 360 63756324 4356 55829 964 63781590
7851 56932 406 56267403 4355 55533 430 56288626
7851 56932 421 59195655 4355 55533 578 59218840
7851 56932 453 57760927 4355 55533 486 57783202
7851 56932 477 62245241 4355 55533 562 62270133
7851 56932 495 62252698 4355 55533 530 62277596
7851 56932 519 63788406 4356 55829 882 63813675
7851 56932 559 75109829 4214 55451 213 75185319
7851 56932 566 75108010 4214 55451 128 75183499
7851 56932 612 65300157 4356 55829 960 65325687
7851 56932 623 77662516 4214 55451 94 77749052
7851 56932 631 77662291 4214 55451 92 77748827
7851 56932 652 65291518 4356 55829 958 65317044
7851 56932 660 63756565 4355 55533 596 63781831
7851 56932 704 85774030 4214 55451 23 85891247
7851 56932 735 65275740 4355 55533 678 65301258
7851 56932 736 65281595 4355 55533 674 65307116
7851 56932 750 77664872 4215 55471 378 77751406
7851 56932 759 75103564 4215 55471 370 75179037
7851 56932 814 69490471 4215 55471 290 69532999
7851 56932 914 77669448 4215 55471 206 77755980
7851 56932 960 75095669 4215 55471 172 75171132
7851 56932 970 66720494 4355 55533 876 66746188
7851 56932 985 66709771 4355 55533 902 66735457
7851 56932 994 69482252 4355 55533 941 69524758
7852 56987 17 124312680 4298 55511 444 124501676
7852 56987 72 127740953 4296 55499 32 127931739
7852 56987 93 129508528 4298 55511 496 129700247
7852 56987 108 116679220 4216 55477 948 116868896
7852 56987 131 127728411 4296 55499 150 127919194
7852 56987 149 125978004 4296 55499 177 126168003
7852 56987 152 127729050 4296 55499 151 127919833
7852 56987 163 113410364 4217 55478 598 113597800
7852 56987 216 122096239 4217 55478 542 122285454
7852 56987 253 122098024 4216 55477 874 122287244
7852 56987 256 122096892 4216 55477 902 122286110
7852 56987 268 127701964 4296 55499 264 127892745
7852 56987 282 107539038 4217 55478 506 107726329
7852 56987 283 113414917 4216 55477 846 113602357
7852 56987 300 124256129 4296 55499 298 124445118
7852 56987 336 124246156 4216 55477 782 124435144
7852 56987 346 125948346 4296 55499 340 126138343
7852 56987 352 127670711 4296 55499 392 127861484
7852 56987 386 125942641 4296 55499 386 126132634
7852 56987 417 124230704 4296 55499 364 124419674
7852 56987 440 127655279 4296 55499 434 127846050
7852 56987 442 116693318 4216 55477 661 116882984
7852 56987 450 122104193 4216 55477 626 122293404
7852 56987 474 129446786 4278 55505 4 129638476
7852 56987 488 127652063 4278 55505 32 127842835
7852 56987 492 129443991 4296 55499 475 129635672
7852 56987 504 131120052 4296 55499 512 131312530
7852 56987 504 131120052 4278 55505 976 131312530
7852 56987 532 131131460 4278 55505 993 131323946
7852 56987 540 129444484 4296 55499 539 129636165
7852 56987 586 138138512 4277 55506 212 138333555
7852 56987 586 138138512 4296 55499 548 138333555
7852 56987 604 132890711 4296 55499 602 133084080
7852 56987 621 136401193 4277 55506 178 136595848
7852 56987 628 136400676 4277 55506 138 136595331
7852 56987 765 132918269 4296 55499 734 133111671
7852 56987 768 132921323 4296 55499 770 133114725
7852 56987 784 138179702 4296 55499 790 138374750
7852 56987 839 134658795 4296 55499 878 134852760
7852 56987 862 138198561 4297 55806 417 138393607
7852 56987 862 138198561 4296 55499 906 138393607
7852 56987 898 131192933 4296 55499 888 131385454
7852 56987 900 131193079 4296 55499 898 131385600
7852 56987 906 138207936 4296 55499 910 138402991
7852 56987 923 134670829 4297 55806 402 134864796
7852 56987 923 134670829 4296 55499 922 134864796
7852 56987 926 134673745 4297 55806 370 134867711
7852 56987 948 136461082 4296 55499 978 136655756
7852 56987 970 132947991 4296 55499 950 133141415
7852 56987 972 134678704 4296 55499 948 134872673
7853 56988 1 116650775 4218 55479 912 116840443
7853 56988 10 116651795 4218 55479 868 116841464
7853 56988 30 126055256 4300 55528 484 126245308
7853 56988 112 122078100 4218 55479 836 122267325
7853 56988 120 124355680 4298 55511 136 124544679
7853 56988 122 126050385 4298 55511 64 126240437
7853 56988 143 126040861 4298 55511 175 126230914
7853 56988 152 129558180 4298 55511 144 129749901
7853 56988 154 127797276 4298 55511 184 127988075
7853 56988 178 124347031 4298 55511 210 124536032
7853 56988 179 126040853 4298 55511 201 126230906
7853 56988 185 126039246 4298 55511 208 126229296
7853 56988 186 127791903 4298 55511 218 127982695
7853 56988 213 122080034 4218 55479 760 122269263
7853 56988 288 124338040 4298 55511 286 124527037
7853 56988 298 124337660 4298 55511 291 124526657
7853 56988 301 127780493 4298 55511 299 127971284
7853 56988 358 129541232 4298 55511 350 129732951
7853 56988 389 127772845 4298 55511 342 127963636
7853 56988 397 127768289 4298 55511 344 127959078
7853 56988 437 129531239 4298 55511 428 129722957
7853 56988 440 129531081 4298 55511 436 129722799
7853 56988 509 131217200 4296 55499 996 131409719
7853 56988 531 132968131 4297 55806 202 133161559
7853 56988 532 131227797 4298 55511 578 131420314
7853 56988 542 138224461 4298 55511 552 138419513
7853 56988 555 136470385 4297 55806 284 136665056
7853 56988 558 134694055 4297 55806 252 134888026
7853 56988 573 131233444 4298 55511 610 131425965
7853 56988 586 138228085 4297 55806 214 138423137
7853 56988 620 131237594 4298 55511 652 131430115
7853 56988 642 132980619 4297 55806 106 133174049
7853 56988 692 132984020 4298 55511 694 133177458
7853 56988 694 131247577 4298 55511 698 131440100
7853 56988 707 138240141 4297 55806 56 138435193
7853 56988 742 138248052 4297 55806 8 138443104
7853 56988 742 138248052 4298 55511 754 138443104
7853 56988 818 131260674 4298 55511 812 131453200
7853 56988 860 131271094 4298 55511 894 131463620
7853 56988 922 134735897 4298 55511 922 134929872
7853 56988 926 134741984 4298 55511 968 134935960
7853 56988 926 134741984 4300 55528 506 134935960
7853 56988 932 133009704 4298 55511 934 133203146
7853 56988 947 138274567 4299 55827 336 138469616
7853 56988 947 138274567 4298 55511 952 138469616
7853 56988 957 134742006 4298 55511 962 134935982
7854 56989 28 127777262 4302 55531 460 127968052
7854 56989 98 124349337 4300 55528 47 124538340
7854 56989 102 106596596 4219 55480 978 106785417
7854 56989 112 108951969 4220 55447 640 109143685
7854 56989 168 113070550 4220 55447 598 113259250
7854 56989 218 124370932 4300 55528 189 124559931
7854 56989 225 126056040 4300 55528 202 126246092
7854 56989 230 127808960 4300 55528 158 127999759
7854 56989 254 124372883 4219 55480 830 124561882
7854 56989 256 124374817 4219 55480 742 124563816
7854 56989 288 122069703 4219 55480 662 122258924
7854 56989 351 127818277 4300 55528 276 128009080
7854 56989 360 127821210 4300 55528 286 128012013
7854 56989 392 126063062 4300 55528 254 126253111
7854 56989 504 134750051 4300 55528 564 134944027
7854 56989 504 134750051 4299 55827 248 134944027
7854 56989 578 129580772 4300 55528 414 129772491
7854 56989 590 136535015 4300 55528 642 136729682
7854 56989 590 136535015 4299 55827 166 136729682
7854 56989 624 136535748 4300 55528 675 136730415
7854 56989 624 136535748 4299 55827 178 136730415
7854 56989 653 129581269 4300 55528 323 129772988
7854 56989 675 134750958 4300 55528 764 134944934
7854 56989 675 134750958 4299 55827 44 134944934
7854 56989 749 136527586 4299 55827 52 136722251
7854 56989 792 136526024 4300 55528 841 136720689
7854 56989 808 133014303 4300 55528 858 133207748
7854 56989 814 129565936 4300 55528 160 129757657
7854 56989 876 136516810 4300 55528 930 136711474
7854 56989 893 131273230 4300 55528 120 131465756
7854 56989 936 129555278 4302 55531 520 129746998
7854 56989 942 138255016 4301 55810 326 138450067
7854 56989 987 131258629 4300 55528 989 131451156
7855 57011 30 127710421 4304 55506 438 127901201
7855 57011 134 119465634 4221 55443 785 119661240
7855 57011 134 119465634 3586 55181 874 119661240
7855 57011 162 106534214 4221 55443 764 106723110
7855 57011 162 106534214 3587 55182 644 106723110
7855 57011 169 113036689 4221 55443 760 113225497
7855 57011 169 113036689 3587 55182 596 113225497
7855 57011 204 125607222 4302 55531 168 125797022
7855 57011 211 129503373 4302 55531 144 129695091
7855 57011 221 106546569 4220 55447 986 106735456
7855 57011 221 106546569 3586 55181 762 106735456
7855 57011 228 115865913 4221 55443 674 116056767
7855 57011 254 119240297 3587 55182 548 119435204
7855 57011 254 119240297 4221 55443 630 119435204
7855 57011 274 127739561 4302 55531 211 127930347
7855 57011 285 125995338 4302 55531 270 126185351
7855 57011 294 128947012 4302 55531 280 129138488
7855 57011 316 124313297 4302 55531 222 124502293
7855 57011 342 106560851 4220 55447 926 106749721
7855 57011 354 116586595 4220 55447 914 116776319
7855 57011 354 116586595 3586 55181 676 116776319
7855 57011 365 126010801 4302 55531 324 126200828
7855 57011 367 129526270 4302 55531 337 129717988
7855 57011 378 129714844 4302 55531 326 129906626
7855 57011 385 116589067 4221 55443 546 116778798
7855 57011 396 122573099 3586 55181 584 122761887
7855 57011 396 122573099 4220 55447 866 122761887
7855 57011 398 114143387 4221 55443 562 114330483
7855 57011 404 126019191 4302 55531 356 126209221
7855 57011 408 127766128 4302 55531 406 127956919
7855 57011 428 122057177 4220 55447 782 122246397
7855 57011 439 124335646 4302 55531 435 124524642
7855 57011 443 124321369 4302 55531 320 124510366
7855 57011 452 127766834 4302 55531 374 127957626
7855 57011 494 124339147 4302 55531 432 124528145
7855 57011 507 132778581 4301 55810 284 132971843
7855 57011 535 129539133 4302 55531 618 129730853
7855 57011 543 138235409 4302 55531 598 138430462
7855 57011 558 134704305 4301 55810 169 134898279
7855 57011 580 129536239 4302 55531 420 129727959
7855 57011 628 136481657 4302 55531 666 136676325
7855 57011 640 134695208 4301 55810 7 134889179
7855 57011 683 132230995 4302 55531 728 132424038
7855 57011 706 137343937 4301 55810 14 137538818
7855 57011 762 132952586 4302 55531 820 133146010
7855 57011 774 131218075 4302 55531 780 131410593
7855 57011 786 136462527 4303 55508 432 136657201
7855 57011 866 137544218 4302 55531 918 137739147
7855 57011 911 134661368 4303 55508 306 134855333
7855 57011 936 132928218 4302 55531 980 133121627
7855 57011 964 132923159 4304 55506 528 133116567
7855 57011 979 131178486 4304 55506 574 131370998
7855 57011 996 131168794 4302 55531 996 131361310
7855 57011 998 131164173 4304 55506 654 131356690
7860 57006 93 115665627 4230 55483 708 115856893
7860 57006 146 124979325 4276 55505 253 125168742
7860 57006 176 122994169 4276 55505 321 123182613
7860 57006 202 122960411 4229 55501 944 123148834
7860 57006 202 122960411 4230 55483 582 123148834
7860 57006 220 110915579 4229 55501 959 111109656
7860 57006 249 123034214 4276 55505 406 123222701
7860 57006 273 128499462 4276 55505 384 128690633
7860 57006 274 125015544 4276 55505 339 125204984
7860 57006 285 110916467 4230 55483 598 111110546
7860 57006 290 123020846 4276 55505 364 123209315
7860 57006 294 123021203 4229 55501 867 123209672
7860 57006 295 125121201 4314 55855 166 125310735
7860 57006 321 110919791 4229 55501 863 111113869
7860 57006 330 110918525 4229 55501 876 111112603
7860 57006 334 123034397 4229 55501 830 123222883
7860 57006 345 126766009 4314 55855 22 126956422
7860 57006 345 126766009 4276 55505 418 126956422
7860 57006 354 130259595 4276 55505 438 130451666
7860 57006 364 110921785 4229 55501 798 111115863
7860 57006 372 115654701 4229 55501 792 115845996
7860 57006 394 130298313 4314 55855 64 130490395
7860 57006 396 125069342 4276 55505 410 125258833
7860 57006 411 110922404 4229 55501 712 111116481
7860 57006 439 128547051 4314 55855 30 128738249
7860 57006 446 115652094 4229 55501 714 115843392
7860 57006 473 126812699 4276 55505 458 127003128
7860 57006 473 126812699 4314 55855 60 127003128
7860 57006 475 126823970 4276 55505 489 127014420
7860 57006 514 130356099 4314 55855 232 130548207
7860 57006 551 135545733 4314 55855 884 135740086
7860 57006 568 133751900 4276 55505 534 133945573
7860 57006 579 130298736 4276 55505 480 130490818
7860 57006 590 135530233 4276 55505 546 135724572
7860 57006 594 135530239 4276 55505 550 135724578
7860 57006 614 132013078 4314 55855 72 132205971
7860 57006 623 137274439 4276 55505 510 137469293
7860 57006 623 137274439 4310 55508 364 137469293
7860 57006 646 133702156 4314 55855 952 133895819
7860 57006 670 135506710 4276 55505 584 135701033
