PLATE MJD FIBER THING_ID RUN RERUN CAMCOL FIELD ID PLUG_RA PLUG_DEC SPECTROFLUX_1 SPECTROFLUX_2 SPECTROFLUX_3
7575 56947 426 290144905 4879 301 2 189 1037 330.08565999999996 20.435907 1.7457749843597412 2.0519073009490967 2.0987555980682373
7575 56947 515 294204352 7708 301 4 16 888 329.42975 20.87766 1.0423729419708252 1.1340060234069824 1.0938293933868408
7575 56947 519 294205001 7708 301 4 16 994 329.47759999999994 20.839161 3.591732978820801 4.585063457489014 5.711249351501465
7575 56947 674 301164863 4879 301 5 192 857 330.27682000000004 21.727969 3.353482484817505 4.747901439666748 5.899691581726074
7575 56947 728 298210489 4880 301 4 24 1094 330.65441 21.31462 2.0365748405456543 2.2266547679901123 2.0020275115966797
7575 56947 756 300007418 7708 301 5 24 475 330.6716 21.585618 5.697525978088379 7.228244304656982 6.5392327308654785
7575 56947 831 302637741 4879 301 5 197 819 331.12591 21.823462 3.717527151107788 4.315759658813477 4.238064765930176
7575 56947 862 305077438 8109 301 1 52 1017 331.26087000000007 22.20898 1.473321557044983 2.0563857555389404 1.8635140657424927
7575 56947 884 295993834 4880 301 3 28 722 331.34682999999995 21.13517 6.004495620727539 7.1513142585754395 7.169965744018555
7575 56947 896 294400823 7708 301 3 28 1024 331.44873000000007 20.933283 2.0825984477996826 2.2234694957733154 2.193028211593628
7575 56947 909 302031613 7708 301 5 31 854 331.71186 21.770141 2.326479911804199 2.424032688140869 2.220449686050415
7575 56947 916 299982395 4880 301 4 30 907 331.55089 21.592036 1.5427005290985107 1.6985621452331543 1.3587005138397217
7576 56948 9 304719860 8110 301 1 46 800 330.20273999999995 22.263143 2.568577766418457 2.552015781402588 2.737241268157959
7576 56948 204 301807694 4879 301 6 183 1377 328.80701 21.847983 2.4173996448516846 2.607440710067749 2.3809921741485596
7576 56948 218 302115470 4879 301 6 184 976 328.98821999999996 21.919805 2.9651498794555664 3.468724489212036 4.104909420013428
7576 56948 223 305412365 8110 301 2 38 1126 328.82179999999994 22.200787 3.5772106647491455 3.945582628250122 4.537810325622559
7576 56948 228 305412469 8110 301 2 38 1258 328.87588000000005 22.157122 3.87436842918396 4.620590686798096 4.94568395614624
7576 56948 241 298135314 4879 301 5 182 1058 328.71538 21.398627 4.186644554138184 4.282022476196289 4.27932071685791
7576 56948 317 308437361 8110 301 3 37 417 328.4861000000001 22.523793 2.8697898387908936 3.569154977798462 3.7884154319763184
7576 56948 366 300229421 4879 301 6 178 222 328.03375000000005 21.584173 0.27810245752334595 0.13890746235847473 0.17142780125141144
7576 56948 472 306337309 8110 301 3 31 1593 327.67774 22.318721 1.2052958011627197 1.5968310832977295 1.565422534942627
7576 56948 590 315140793 8109 301 6 32 1388 327.50677999999994 23.535644 3.7304019927978516 4.749077796936035 4.402641296386719
7576 56948 634 312833038 8109 301 5 35 971 328.03892999999994 23.202161 5.559562683105469 6.389802932739258 7.853597640991211
7576 56948 658 309496388 8109 301 4 35 1492 328.2658200000001 22.707989 2.132384777069092 2.4639410972595215 2.145658254623413
7576 56948 688 312125712 8110 301 4 38 1070 328.4887100000001 23.126431 1.0997356176376343 2.1366279125213623 3.7717769145965576
7576 56948 712 316809920 8116 301 1 37 1125 328.31846999999993 23.52914 0.9303903579711914 1.3490883111953735 1.487635850906372
7576 56948 835 314895629 8109 301 5 41 933 329.00371999999993 23.297288 3.5639941692352295 4.058950424194336 5.341511249542236
7576 56948 922 311903199 8109 301 4 42 918 329.31428000000005 23.026297 2.313516139984131 2.4584357738494873 2.8445889949798584
7576 56948 955 319860450 8116 301 1 45 1542 329.52616 23.884161 1.1920111179351807 1.7222964763641357 1.529367446899414
7576 56948 966 313195808 8109 301 4 46 879 329.81637 23.257783 2.812001943588257 2.6553163528442383 2.2330145835876465
7577 56944 117 275377028 8096 301 5 85 625 337.3337 18.536689 1.8637813329696655 1.707228183746338 1.5293580293655396
7577 56944 155 273446661 8101 301 5 83 603 337.14833999999996 18.373478 1.8393784761428833 2.5131564140319824 2.430241107940674
7577 56944 175 268146043 8096 301 3 83 486 337.1707799999999 17.755175 5.497958183288574 5.578883647918701 5.296422004699707
7577 56944 192 273271055 8101 301 5 82 511 337.07211000000007 18.300523 8.02786922454834 9.289982795715332 10.087837219238281
7577 56944 366 268429896 8101 301 4 75 927 336.04278 17.773838 0.2376888543367386 0.19730843603610992 0.2016359120607376
7577 56944 407 266125253 8096 301 3 73 930 335.66841999999997 17.533968 1.5493735074996948 1.6148854494094849 1.8285280466079712
7577 56944 420 268225649 8101 301 4 74 759 335.9076600000001 17.713376 0.7315850853919983 0.6114720702171326 0.4789128005504608
7577 56944 430 271453053 8101 301 5 73 706 335.64648 18.076025 1.2419637441635132 0.7167174816131592 0.5739303827285767
7577 56944 546 275578033 8108 301 1 86 826 335.46696999999995 18.588403 2.0558247566223145 1.358482003211975 1.510446310043335
7577 56944 627 278199019 8102 301 1 77 647 335.95685000000003 18.972065 3.3129851818084717 3.41013503074646 3.741828680038452
7577 56944 660 280543893 8108 301 2 93 512 336.36487 19.275398 2.0403714179992676 1.7840572595596313 2.0818936824798584
7577 56944 685 285915925 8102 301 3 81 557 336.40325000000007 19.953865 3.5675816535949707 3.668102741241455 3.4245009422302246
7577 56944 694 280544216 8108 301 2 93 971 336.46777999999995 19.294224 3.081939697265625 2.7760634422302246 2.4855873584747314
7577 56944 712 276952685 8108 301 1 92 800 336.3655 18.892301 0.9862417578697205 0.7431961894035339 0.8625848889350891
7577 56944 729 274224253 8096 301 5 79 597 336.48216 18.564004 2.4215798377990723 2.8523921966552734 2.8071630001068115
7577 56944 828 277838039 8108 301 1 96 678 336.90734999999995 18.929078 4.844549179077148 6.01496696472168 6.33240270614624
7577 56944 922 280390673 8102 301 1 87 485 337.52765999999997 19.162749 9.262612342834473 7.685981750488281 7.7743330001831055
7577 56944 988 277848113 8101 301 6 88 753 337.95709 18.910803 1.3218985795974731 1.4419363737106323 1.510216474533081
7578 56956 13 283246071 8108 301 3 90 868 335.9057700000001 19.533367 2.6857917308807373 2.9772510528564453 2.398930549621582
7578 56956 16 285196195 8102 301 3 78 237 335.99251000000004 19.904899 2.959165573120117 3.123694658279419 3.576237678527832
7578 56956 20 285430689 8102 301 3 79 579 336.09322999999995 19.830973 4.337889671325684 4.530520915985107 4.61406135559082
7578 56956 102 282604812 8108 301 3 87 646 335.36925999999994 19.395726 3.249586343765259 4.230480670928955 4.708449840545654
7578 56956 209 276356400 8102 301 1 69 545 334.76833 18.776053 1.4727156162261963 1.1602234840393066 0.8552023768424988
